code,x,y,pattern,iteration
00100001,00111011,-0.15625,2.96875,0,3
00100010,00111001,-0.21875,2.9375,0,3
00100011,00111000,-0.25,2.90625,0,3
00100011,00111001,-0.21875,2.90625,0,3
00100010,00111011,-0.15625,2.9375,0,3
00100011,00111010,-0.1875,2.90625,0,3
00100011,00111011,-0.15625,2.90625,0,3
0010000,0011111,-0.0625,3,0,3
0010001,0011110,-0.125,2.9375,0,3
0010001,0011111,-0.0625,2.9375,0,3
00100000,00111101,-0.09375,3,0,3
00100001,00111100,-0.125,2.96875,0,3
00100001,00111101,-0.09375,2.96875,0,3
00100000,00111111,-0.03125,3,0,3
00100001,00111110,-0.0625,2.96875,0,3
00100001,00111111,-0.03125,2.96875,0,3
00100010,00111101,-0.09375,2.9375,0,3
00100011,00111100,-0.125,2.90625,0,3
00100011,00111101,-0.09375,2.90625,0,3
00100010,00111111,-0.03125,2.9375,0,3
00100011,00111110,-0.0625,2.90625,0,3
00100011,00111111,-0.03125,2.90625,0,3
0010010,0011101,-0.1875,2.875,0,3
0010011,0011100,-0.25,2.8125,0,3
0010011,0011101,-0.1875,2.8125,0,3
00100100,00111001,-0.21875,2.875,0,3
00100101,00111000,-0.25,2.84375,0,3
00100101,00111001,-0.21875,2.84375,0,3
00100100,00111011,-0.15625,2.875,0,3
00100101,00111010,-0.1875,2.84375,0,3
00100101,00111011,-0.15625,2.84375,0,3
00100110,00111001,-0.21875,2.8125,0,3
00100111,00111000,-0.25,2.78125,0,3
00100111,00111001,-0.21875,2.78125,0,3
00100110,00111011,-0.15625,2.8125,0,3
00100111,00111010,-0.1875,2.78125,0,3
00100111,00111011,-0.15625,2.78125,0,3
0010010,0011111,-0.0625,2.875,0,3
0010011,0011110,-0.125,2.8125,0,3
0010011,0011111,-0.0625,2.8125,0,3
00100100,00111101,-0.09375,2.875,0,3
00100101,00111100,-0.125,2.84375,0,3
00100101,00111101,-0.09375,2.84375,0,3
00100100,00111111,-0.03125,2.875,0,3
00100101,00111110,-0.0625,2.84375,0,3
00100101,00111111,-0.03125,2.84375,0,3
00100110,00111101,-0.09375,2.8125,0,3
00100111,00111100,-0.125,2.78125,0,3
00100111,00111101,-0.09375,2.78125,0,3
00100110,00111111,-0.03125,2.8125,0,3
00100111,00111110,-0.0625,2.78125,0,3
00100111,00111111,-0.03125,2.78125,0,3
001010,001101,-0.375,2.75,0,3
001011,001100,-0.5,2.625,0,3
001011,001101,-0.375,2.625,0,3
0010100,0011001,-0.4375,2.75,0,3
0010101,0011000,-0.5,2.6875,0,3
0010101,0011001,-0.4375,2.6875,0,3
00101000,00110001,-0.46875,2.75,0,3
00101001,00110000,-0.5,2.71875,0,3
00101001,00110001,-0.46875,2.71875,0,3
00101000,00110011,-0.40625,2.75,0,3
00101001,00110010,-0.4375,2.71875,0,3
00101001,00110011,-0.40625,2.71875,0,3
00101010,00110001,-0.46875,2.6875,0,3
00101011,00110000,-0.5,2.65625,0,3
00101011,00110001,-0.46875,2.65625,0,3
00101010,00110011,-0.40625,2.6875,0,3
00101011,00110010,-0.4375,2.65625,0,3
00101011,00110011,-0.40625,2.65625,0,3
0010100,0011011,-0.3125,2.75,0,3
0010101,0011010,-0.375,2.6875,0,3
0010101,0011011,-0.3125,2.6875,0,3
00101000,00110101,-0.34375,2.75,0,3
00101001,00110100,-0.375,2.71875,0,3
00101001,00110101,-0.34375,2.71875,0,3
00101000,00110111,-0.28125,2.75,0,3
00101001,00110110,-0.3125,2.71875,0,3
00101001,00110111,-0.28125,2.71875,0,3
00101010,00110101,-0.34375,2.6875,0,3
00101011,00110100,-0.375,2.65625,0,3
00101011,00110101,-0.34375,2.65625,0,3
00101010,00110111,-0.28125,2.6875,0,3
00101011,00110110,-0.3125,2.65625,0,3
00101011,00110111,-0.28125,2.65625,0,3
0010110,0011001,-0.4375,2.625,0,3
0010111,0011000,-0.5,2.5625,0,3
0010111,0011001,-0.4375,2.5625,0,3
00101100,00110001,-0.46875,2.625,0,3
00101101,00110000,-0.5,2.59375,0,3
00101101,00110001,-0.46875,2.59375,0,3
00101100,00110011,-0.40625,2.625,0,3
00101101,00110010,-0.4375,2.59375,0,3
00101101,00110011,-0.40625,2.59375,0,3
00101110,00110001,-0.46875,2.5625,0,3
00101111,00110000,-0.5,2.53125,0,3
00101111,00110001,-0.46875,2.53125,0,3
00101110,00110011,-0.40625,2.5625,0,3
00101111,00110010,-0.4375,2.53125,0,3
00101111,00110011,-0.40625,2.53125,0,3
0010110,0011011,-0.3125,2.625,0,3
0010111,0011010,-0.375,2.5625,0,3
0010111,0011011,-0.3125,2.5625,0,3
00101100,00110101,-0.34375,2.625,0,3
00101101,00110100,-0.375,2.59375,0,3
00101101,00110101,-0.34375,2.59375,0,3
00101100,00110111,-0.28125,2.625,0,3
00101101,00110110,-0.3125,2.59375,0,3
00101101,00110111,-0.28125,2.59375,0,3
00101110,00110101,-0.34375,2.5625,0,3
00101111,00110100,-0.375,2.53125,0,3
00101111,00110101,-0.34375,2.53125,0,3
00101110,00110111,-0.28125,2.5625,0,3
00101111,00110110,-0.3125,2.53125,0,3
00101111,00110111,-0.28125,2.53125,0,3
001010,001111,-0.125,2.75,0,3
001011,001110,-0.25,2.625,0,3
001011,001111,-0.125,2.625,0,3
0010100,0011101,-0.1875,2.75,0,3
0010101,0011100,-0.25,2.6875,0,3
0010101,0011101,-0.1875,2.6875,0,3
00101000,00111001,-0.21875,2.75,0,3
00101001,00111000,-0.25,2.71875,0,3
00101001,00111001,-0.21875,2.71875,0,3
00101000,00111011,-0.15625,2.75,0,3
00101001,00111010,-0.1875,2.71875,0,3
00101001,00111011,-0.15625,2.71875,0,3
00101010,00111001,-0.21875,2.6875,0,3
00101011,00111000,-0.25,2.65625,0,3
00101011,00111001,-0.21875,2.65625,0,3
00101010,00111011,-0.15625,2.6875,0,3
00101011,00111010,-0.1875,2.65625,0,3
00101011,00111011,-0.15625,2.65625,0,3
0010100,0011111,-0.0625,2.75,0,3
0010101,0011110,-0.125,2.6875,0,3
0010101,0011111,-0.0625,2.6875,0,3
00101000,00111101,-0.09375,2.75,0,3
00101001,00111100,-0.125,2.71875,0,3
00101001,00111101,-0.09375,2.71875,0,3
00101000,00111111,-0.03125,2.75,0,3
00101001,00111110,-0.0625,2.71875,0,3
00101001,00111111,-0.03125,2.71875,0,3
00101010,00111101,-0.09375,2.6875,0,3
00101011,00111100,-0.125,2.65625,0,3
00101011,00111101,-0.09375,2.65625,0,3
00101010,00111111,-0.03125,2.6875,0,3
00101011,00111110,-0.0625,2.65625,0,3
00101011,00111111,-0.03125,2.65625,0,3
0010110,0011101,-0.1875,2.625,0,3
0010111,0011100,-0.25,2.5625,0,3
0010111,0011101,-0.1875,2.5625,0,3
00101100,00111001,-0.21875,2.625,0,3
00101101,00111000,-0.25,2.59375,0,3
00101101,00111001,-0.21875,2.59375,0,3
00101100,00111011,-0.15625,2.625,0,3
00101101,00111010,-0.1875,2.59375,0,3
00101101,00111011,-0.15625,2.59375,0,3
00101110,00111001,-0.21875,2.5625,0,3
00101111,00111000,-0.25,2.53125,0,3
00101111,00111001,-0.21875,2.53125,0,3
00101110,00111011,-0.15625,2.5625,0,3
00101111,00111010,-0.1875,2.53125,0,3
00101111,00111011,-0.15625,2.53125,0,3
0010110,0011111,-0.0625,2.625,0,3
0010111,0011110,-0.125,2.5625,0,3
0010111,0011111,-0.0625,2.5625,0,3
00101100,00111101,-0.09375,2.625,0,3
00101101,00111100,-0.125,2.59375,0,3
00101101,00111101,-0.09375,2.59375,0,3
00101100,00111111,-0.03125,2.625,0,3
00101101,00111110,-0.0625,2.59375,0,3
00101101,00111111,-0.03125,2.59375,0,3
00101110,00111101,-0.09375,2.5625,0,3
00101111,00111100,-0.125,2.53125,0,3
00101111,00111101,-0.09375,2.53125,0,3
00101110,00111111,-0.03125,2.5625,0,3
00101111,00111110,-0.0625,2.53125,0,3
00101111,00111111,-0.03125,2.53125,0,3
00110,00101,-0.75,2.5,0,3
00111,00100,-1,2.25,0,3
00111,00101,-0.75,2.25,0,3
001100,001001,-0.875,2.5,0,3
001101,001000,-1,2.375,0,3
001101,001001,-0.875,2.375,0,3
0011000,0010001,-0.9375,2.5,0,3
0011001,0010000,-1,2.4375,0,3
0011001,0010001,-0.9375,2.4375,0,3
00110000,00100001,-0.96875,2.5,0,3
00110001,00100000,-1,2.46875,0,3
00110001,00100001,-0.96875,2.46875,0,3
00110000,00100011,-0.90625,2.5,0,3
00110001,00100010,-0.9375,2.46875,0,3
00110001,00100011,-0.90625,2.46875,0,3
00110010,00100001,-0.96875,2.4375,0,3
00110011,00100000,-1,2.40625,0,3
00110011,00100001,-0.96875,2.40625,0,3
00110010,00100011,-0.90625,2.4375,0,3
00110011,00100010,-0.9375,2.40625,0,3
00110011,00100011,-0.90625,2.40625,0,3
0011000,0010011,-0.8125,2.5,0,3
0011001,0010010,-0.875,2.4375,0,3
0011001,0010011,-0.8125,2.4375,0,3
00110000,00100101,-0.84375,2.5,0,3
00110001,00100100,-0.875,2.46875,0,3
00110001,00100101,-0.84375,2.46875,0,3
00110000,00100111,-0.78125,2.5,0,3
00110001,00100110,-0.8125,2.46875,0,3
00110001,00100111,-0.78125,2.46875,0,3
00110010,00100101,-0.84375,2.4375,0,3
00110011,00100100,-0.875,2.40625,0,3
00110011,00100101,-0.84375,2.40625,0,3
00110010,00100111,-0.78125,2.4375,0,3
00110011,00100110,-0.8125,2.40625,0,3
00110011,00100111,-0.78125,2.40625,0,3
0011010,0010001,-0.9375,2.375,0,3
0011011,0010000,-1,2.3125,0,3
0011011,0010001,-0.9375,2.3125,0,3
00110100,00100001,-0.96875,2.375,0,3
00110101,00100000,-1,2.34375,0,3
00110101,00100001,-0.96875,2.34375,0,3
00110100,00100011,-0.90625,2.375,0,3
00110101,00100010,-0.9375,2.34375,0,3
00110101,00100011,-0.90625,2.34375,0,3
00110110,00100001,-0.96875,2.3125,0,3
00110111,00100000,-1,2.28125,0,3
00110111,00100001,-0.96875,2.28125,0,3
00110110,00100011,-0.90625,2.3125,0,3
00110111,00100010,-0.9375,2.28125,0,3
00110111,00100011,-0.90625,2.28125,0,3
0011010,0010011,-0.8125,2.375,0,3
0011011,0010010,-0.875,2.3125,0,3
0011011,0010011,-0.8125,2.3125,0,3
00110100,00100101,-0.84375,2.375,0,3
00110101,00100100,-0.875,2.34375,0,3
00110101,00100101,-0.84375,2.34375,0,3
00110100,00100111,-0.78125,2.375,0,3
00110101,00100110,-0.8125,2.34375,0,3
00110101,00100111,-0.78125,2.34375,0,3
00110110,00100101,-0.84375,2.3125,0,3
00110111,00100100,-0.875,2.28125,0,3
00110111,00100101,-0.84375,2.28125,0,3
00110110,00100111,-0.78125,2.3125,0,3
00110111,00100110,-0.8125,2.28125,0,3
00110111,00100111,-0.78125,2.28125,0,3
001100,001011,-0.625,2.5,0,3
001101,001010,-0.75,2.375,0,3
001101,001011,-0.625,2.375,0,3
0011000,0010101,-0.6875,2.5,0,3
0011001,0010100,-0.75,2.4375,0,3
0011001,0010101,-0.6875,2.4375,0,3
00110000,00101001,-0.71875,2.5,0,3
00110001,00101000,-0.75,2.46875,0,3
00110001,00101001,-0.71875,2.46875,0,3
00110000,00101011,-0.65625,2.5,0,3
00110001,00101010,-0.6875,2.46875,0,3
00110001,00101011,-0.65625,2.46875,0,3
00110010,00101001,-0.71875,2.4375,0,3
00110011,00101000,-0.75,2.40625,0,3
00110011,00101001,-0.71875,2.40625,0,3
00110010,00101011,-0.65625,2.4375,0,3
00110011,00101010,-0.6875,2.40625,0,3
00110011,00101011,-0.65625,2.40625,0,3
0011000,0010111,-0.5625,2.5,0,3
0011001,0010110,-0.625,2.4375,0,3
0011001,0010111,-0.5625,2.4375,0,3
00110000,00101101,-0.59375,2.5,0,3
00110001,00101100,-0.625,2.46875,0,3
00110001,00101101,-0.59375,2.46875,0,3
00110000,00101111,-0.53125,2.5,0,3
00110001,00101110,-0.5625,2.46875,0,3
00110001,00101111,-0.53125,2.46875,0,3
00110010,00101101,-0.59375,2.4375,0,3
00110011,00101100,-0.625,2.40625,0,3
00110011,00101101,-0.59375,2.40625,0,3
00110010,00101111,-0.53125,2.4375,0,3
00110011,00101110,-0.5625,2.40625,0,3
00110011,00101111,-0.53125,2.40625,0,3
0011010,0010101,-0.6875,2.375,0,3
0011011,0010100,-0.75,2.3125,0,3
0011011,0010101,-0.6875,2.3125,0,3
00110100,00101001,-0.71875,2.375,0,3
00110101,00101000,-0.75,2.34375,0,3
00110101,00101001,-0.71875,2.34375,0,3
00110100,00101011,-0.65625,2.375,0,3
00110101,00101010,-0.6875,2.34375,0,3
00110101,00101011,-0.65625,2.34375,0,3
00110110,00101001,-0.71875,2.3125,0,3
00110111,00101000,-0.75,2.28125,0,3
00110111,00101001,-0.71875,2.28125,0,3
00110110,00101011,-0.65625,2.3125,0,3
00110111,00101010,-0.6875,2.28125,0,3
00110111,00101011,-0.65625,2.28125,0,3
0011010,0010111,-0.5625,2.375,0,3
0011011,0010110,-0.625,2.3125,0,3
0011011,0010111,-0.5625,2.3125,0,3
00110100,00101101,-0.59375,2.375,0,3
00110101,00101100,-0.625,2.34375,0,3
00110101,00101101,-0.59375,2.34375,0,3
00110100,00101111,-0.53125,2.375,0,3
00110101,00101110,-0.5625,2.34375,0,3
00110101,00101111,-0.53125,2.34375,0,3
00110110,00101101,-0.59375,2.3125,0,3
00110111,00101100,-0.625,2.28125,0,3
00110111,00101101,-0.59375,2.28125,0,3
00110110,00101111,-0.53125,2.3125,0,3
00110111,00101110,-0.5625,2.28125,0,3
00110111,00101111,-0.53125,2.28125,0,3
001110,001001,-0.875,2.25,0,3
001111,001000,-1,2.125,0,3
001111,001001,-0.875,2.125,0,3
0011100,0010001,-0.9375,2.25,0,3
0011101,0010000,-1,2.1875,0,3
0011101,0010001,-0.9375,2.1875,0,3
00111000,00100001,-0.96875,2.25,0,3
00111001,00100000,-1,2.21875,0,3
00111001,00100001,-0.96875,2.21875,0,3
00111000,00100011,-0.90625,2.25,0,3
00111001,00100010,-0.9375,2.21875,0,3
00111001,00100011,-0.90625,2.21875,0,3
00111010,00100001,-0.96875,2.1875,0,3
00111011,00100000,-1,2.15625,0,3
00111011,00100001,-0.96875,2.15625,0,3
00111010,00100011,-0.90625,2.1875,0,3
00111011,00100010,-0.9375,2.15625,0,3
00111011,00100011,-0.90625,2.15625,0,3
0011100,0010011,-0.8125,2.25,0,3
0011101,0010010,-0.875,2.1875,0,3
0011101,0010011,-0.8125,2.1875,0,3
00111000,00100101,-0.84375,2.25,0,3
00111001,00100100,-0.875,2.21875,0,3
00111001,00100101,-0.84375,2.21875,0,3
00111000,00100111,-0.78125,2.25,0,3
00111001,00100110,-0.8125,2.21875,0,3
00111001,00100111,-0.78125,2.21875,0,3
00111010,00100101,-0.84375,2.1875,0,3
00111011,00100100,-0.875,2.15625,0,3
00111011,00100101,-0.84375,2.15625,0,3
00111010,00100111,-0.78125,2.1875,0,3
00111011,00100110,-0.8125,2.15625,0,3
00111011,00100111,-0.78125,2.15625,0,3
0011110,0010001,-0.9375,2.125,0,3
0011111,0010000,-1,2.0625,0,3
0011111,0010001,-0.9375,2.0625,0,3
00111100,00100001,-0.96875,2.125,0,3
00111101,00100000,-1,2.09375,0,3
00111101,00100001,-0.96875,2.09375,0,3
00111100,00100011,-0.90625,2.125,0,3
00111101,00100010,-0.9375,2.09375,0,3
00111101,00100011,-0.90625,2.09375,0,3
00111110,00100001,-0.96875,2.0625,0,3
00111111,00100000,-1,2.03125,0,3
00111111,00100001,-0.96875,2.03125,0,3
00111110,00100011,-0.90625,2.0625,0,3
00111111,00100010,-0.9375,2.03125,0,3
00111111,00100011,-0.90625,2.03125,0,3
0011110,0010011,-0.8125,2.125,0,3
0011111,0010010,-0.875,2.0625,0,3
0011111,0010011,-0.8125,2.0625,0,3
00111100,00100101,-0.84375,2.125,0,3
00111101,00100100,-0.875,2.09375,0,3
00111101,00100101,-0.84375,2.09375,0,3
00111100,00100111,-0.78125,2.125,0,3
00111101,00100110,-0.8125,2.09375,0,3
00111101,00100111,-0.78125,2.09375,0,3
00111110,00100101,-0.84375,2.0625,0,3
00111111,00100100,-0.875,2.03125,0,3
00111111,00100101,-0.84375,2.03125,0,3
00111110,00100111,-0.78125,2.0625,0,3
00111111,00100110,-0.8125,2.03125,0,3
00111111,00100111,-0.78125,2.03125,0,3
001110,001011,-0.625,2.25,0,3
001111,001010,-0.75,2.125,0,3
001111,001011,-0.625,2.125,0,3
0011100,0010101,-0.6875,2.25,0,3
0011101,0010100,-0.75,2.1875,0,3
0011101,0010101,-0.6875,2.1875,0,3
00111000,00101001,-0.71875,2.25,0,3
00111001,00101000,-0.75,2.21875,0,3
00111001,00101001,-0.71875,2.21875,0,3
00111000,00101011,-0.65625,2.25,0,3
00111001,00101010,-0.6875,2.21875,0,3
00111001,00101011,-0.65625,2.21875,0,3
00111010,00101001,-0.71875,2.1875,0,3
00111011,00101000,-0.75,2.15625,0,3
00111011,00101001,-0.71875,2.15625,0,3
00111010,00101011,-0.65625,2.1875,0,3
00111011,00101010,-0.6875,2.15625,0,3
00111011,00101011,-0.65625,2.15625,0,3
0011100,0010111,-0.5625,2.25,0,3
0011101,0010110,-0.625,2.1875,0,3
0011101,0010111,-0.5625,2.1875,0,3
00111000,00101101,-0.59375,2.25,0,3
00111001,00101100,-0.625,2.21875,0,3
00111001,00101101,-0.59375,2.21875,0,3
00111000,00101111,-0.53125,2.25,0,3
00111001,00101110,-0.5625,2.21875,0,3
00111001,00101111,-0.53125,2.21875,0,3
00111010,00101101,-0.59375,2.1875,0,3
00111011,00101100,-0.625,2.15625,0,3
00111011,00101101,-0.59375,2.15625,0,3
00111010,00101111,-0.53125,2.1875,0,3
00111011,00101110,-0.5625,2.15625,0,3
00111011,00101111,-0.53125,2.15625,0,3
0011110,0010101,-0.6875,2.125,0,3
0011111,0010100,-0.75,2.0625,0,3
0011111,0010101,-0.6875,2.0625,0,3
00111100,00101001,-0.71875,2.125,0,3
00111101,00101000,-0.75,2.09375,0,3
00111101,00101001,-0.71875,2.09375,0,3
00111100,00101011,-0.65625,2.125,0,3
00111101,00101010,-0.6875,2.09375,0,3
00111101,00101011,-0.65625,2.09375,0,3
00111110,00101001,-0.71875,2.0625,0,3
00111111,00101000,-0.75,2.03125,0,3
00111111,00101001,-0.71875,2.03125,0,3
00111110,00101011,-0.65625,2.0625,0,3
00111111,00101010,-0.6875,2.03125,0,3
00111111,00101011,-0.65625,2.03125,0,3
0011110,0010111,-0.5625,2.125,0,3
0011111,0010110,-0.625,2.0625,0,3
0011111,0010111,-0.5625,2.0625,0,3
00111100,00101101,-0.59375,2.125,0,3
00111101,00101100,-0.625,2.09375,0,3
00111101,00101101,-0.59375,2.09375,0,3
00111100,00101111,-0.53125,2.125,0,3
00111101,00101110,-0.5625,2.09375,0,3
00111101,00101111,-0.53125,2.09375,0,3
00111110,00101101,-0.59375,2.0625,0,3
00111111,00101100,-0.625,2.03125,0,3
00111111,00101101,-0.59375,2.03125,0,3
00111110,00101111,-0.53125,2.0625,0,3
00111111,00101110,-0.5625,2.03125,0,3
00111111,00101111,-0.53125,2.03125,0,3
00110,00111,-0.25,2.5,0,3
00111,00110,-0.5,2.25,0,3
00111,00111,-0.25,2.25,0,3
001100,001101,-0.375,2.5,0,3
001101,001100,-0.5,2.375,0,3
001101,001101,-0.375,2.375,0,3
0011000,0011001,-0.4375,2.5,0,3
0011001,0011000,-0.5,2.4375,0,3
0011001,0011001,-0.4375,2.4375,0,3
00110000,00110001,-0.46875,2.5,0,3
00110001,00110000,-0.5,2.46875,0,3
00110001,00110001,-0.46875,2.46875,0,3
00110000,00110011,-0.40625,2.5,0,3
00110001,00110010,-0.4375,2.46875,0,3
00110001,00110011,-0.40625,2.46875,0,3
00110010,00110001,-0.46875,2.4375,0,3
00110011,00110000,-0.5,2.40625,0,3
00110011,00110001,-0.46875,2.40625,0,3
00110010,00110011,-0.40625,2.4375,0,3
00110011,00110010,-0.4375,2.40625,0,3
00110011,00110011,-0.40625,2.40625,0,3
0011000,0011011,-0.3125,2.5,0,3
0011001,0011010,-0.375,2.4375,0,3
0011001,0011011,-0.3125,2.4375,0,3
00110000,00110101,-0.34375,2.5,0,3
00110001,00110100,-0.375,2.46875,0,3
00110001,00110101,-0.34375,2.46875,0,3
00110000,00110111,-0.28125,2.5,0,3
00110001,00110110,-0.3125,2.46875,0,3
00110001,00110111,-0.28125,2.46875,0,3
00110010,00110101,-0.34375,2.4375,0,3
00110011,00110100,-0.375,2.40625,0,3
00110011,00110101,-0.34375,2.40625,0,3
00110010,00110111,-0.28125,2.4375,0,3
00110011,00110110,-0.3125,2.40625,0,3
00110011,00110111,-0.28125,2.40625,0,3
0011010,0011001,-0.4375,2.375,0,3
0011011,0011000,-0.5,2.3125,0,3
0011011,0011001,-0.4375,2.3125,0,3
00110100,00110001,-0.46875,2.375,0,3
00110101,00110000,-0.5,2.34375,0,3
00110101,00110001,-0.46875,2.34375,0,3
00110100,00110011,-0.40625,2.375,0,3
00110101,00110010,-0.4375,2.34375,0,3
00110101,00110011,-0.40625,2.34375,0,3
00110110,00110001,-0.46875,2.3125,0,3
00110111,00110000,-0.5,2.28125,0,3
00110111,00110001,-0.46875,2.28125,0,3
00110110,00110011,-0.40625,2.3125,0,3
00110111,00110010,-0.4375,2.28125,0,3
00110111,00110011,-0.40625,2.28125,0,3
0011010,0011011,-0.3125,2.375,0,3
0011011,0011010,-0.375,2.3125,0,3
0011011,0011011,-0.3125,2.3125,0,3
00110100,00110101,-0.34375,2.375,0,3
00110101,00110100,-0.375,2.34375,0,3
00110101,00110101,-0.34375,2.34375,0,3
00110100,00110111,-0.28125,2.375,0,3
00110101,00110110,-0.3125,2.34375,0,3
00110101,00110111,-0.28125,2.34375,0,3
00110110,00110101,-0.34375,2.3125,0,3
00110111,00110100,-0.375,2.28125,0,3
00110111,00110101,-0.34375,2.28125,0,3
00110110,00110111,-0.28125,2.3125,0,3
00110111,00110110,-0.3125,2.28125,0,3
00110111,00110111,-0.28125,2.28125,0,3
001100,001111,-0.125,2.5,0,3
001101,001110,-0.25,2.375,0,3
001101,001111,-0.125,2.375,0,3
0011000,0011101,-0.1875,2.5,0,3
0011001,0011100,-0.25,2.4375,0,3
0011001,0011101,-0.1875,2.4375,0,3
00110000,00111001,-0.21875,2.5,0,3
00110001,00111000,-0.25,2.46875,0,3
00110001,00111001,-0.21875,2.46875,0,3
00110000,00111011,-0.15625,2.5,0,3
00110001,00111010,-0.1875,2.46875,0,3
00110001,00111011,-0.15625,2.46875,0,3
00110010,00111001,-0.21875,2.4375,0,3
00110011,00111000,-0.25,2.40625,0,3
00110011,00111001,-0.21875,2.40625,0,3
00110010,00111011,-0.15625,2.4375,0,3
00110011,00111010,-0.1875,2.40625,0,3
00110011,00111011,-0.15625,2.40625,0,3
0011000,0011111,-0.0625,2.5,0,3
0011001,0011110,-0.125,2.4375,0,3
0011001,0011111,-0.0625,2.4375,0,3
00110000,00111101,-0.09375,2.5,0,3
00110001,00111100,-0.125,2.46875,0,3
00110001,00111101,-0.09375,2.46875,0,3
00110000,00111111,-0.03125,2.5,0,3
00110001,00111110,-0.0625,2.46875,0,3
00110001,00111111,-0.03125,2.46875,0,3
00110010,00111101,-0.09375,2.4375,0,3
00110011,00111100,-0.125,2.40625,0,3
00110011,00111101,-0.09375,2.40625,0,3
00110010,00111111,-0.03125,2.4375,0,3
00110011,00111110,-0.0625,2.40625,0,3
00110011,00111111,-0.03125,2.40625,0,3
0011010,0011101,-0.1875,2.375,0,3
0011011,0011100,-0.25,2.3125,0,3
0011011,0011101,-0.1875,2.3125,0,3
00110100,00111001,-0.21875,2.375,0,3
00110101,00111000,-0.25,2.34375,0,3
00110101,00111001,-0.21875,2.34375,0,3
00110100,00111011,-0.15625,2.375,0,3
00110101,00111010,-0.1875,2.34375,0,3
00110101,00111011,-0.15625,2.34375,0,3
00110110,00111001,-0.21875,2.3125,0,3
00110111,00111000,-0.25,2.28125,0,3
00110111,00111001,-0.21875,2.28125,0,3
00110110,00111011,-0.15625,2.3125,0,3
00110111,00111010,-0.1875,2.28125,0,3
00110111,00111011,-0.15625,2.28125,0,3
0011010,0011111,-0.0625,2.375,0,3
0011011,0011110,-0.125,2.3125,0,3
0011011,0011111,-0.0625,2.3125,0,3
00110100,00111101,-0.09375,2.375,0,3
00110101,00111100,-0.125,2.34375,0,3
00110101,00111101,-0.09375,2.34375,0,3
00110100,00111111,-0.03125,2.375,0,3
00110101,00111110,-0.0625,2.34375,0,3
00110101,00111111,-0.03125,2.34375,0,3
00110110,00111101,-0.09375,2.3125,0,3
00110111,00111100,-0.125,2.28125,0,3
00110111,00111101,-0.09375,2.28125,0,3
00110110,00111111,-0.03125,2.3125,0,3
00110111,00111110,-0.0625,2.28125,0,3
00110111,00111111,-0.03125,2.28125,0,3
001110,001101,-0.375,2.25,0,3
001111,001100,-0.5,2.125,0,3
001111,001101,-0.375,2.125,0,3
0011100,0011001,-0.4375,2.25,0,3
0011101,0011000,-0.5,2.1875,0,3
0011101,0011001,-0.4375,2.1875,0,3
00111000,00110001,-0.46875,2.25,0,3
00111001,00110000,-0.5,2.21875,0,3
00111001,00110001,-0.46875,2.21875,0,3
00111000,00110011,-0.40625,2.25,0,3
00111001,00110010,-0.4375,2.21875,0,3
00111001,00110011,-0.40625,2.21875,0,3
00111010,00110001,-0.46875,2.1875,0,3
00111011,00110000,-0.5,2.15625,0,3
00111011,00110001,-0.46875,2.15625,0,3
00111010,00110011,-0.40625,2.1875,0,3
00111011,00110010,-0.4375,2.15625,0,3
00111011,00110011,-0.40625,2.15625,0,3
0011100,0011011,-0.3125,2.25,0,3
0011101,0011010,-0.375,2.1875,0,3
0011101,0011011,-0.3125,2.1875,0,3
00111000,00110101,-0.34375,2.25,0,3
00111001,00110100,-0.375,2.21875,0,3
00111001,00110101,-0.34375,2.21875,0,3
00111000,00110111,-0.28125,2.25,0,3
00111001,00110110,-0.3125,2.21875,0,3
00111001,00110111,-0.28125,2.21875,0,3
00111010,00110101,-0.34375,2.1875,0,3
00111011,00110100,-0.375,2.15625,0,3
00111011,00110101,-0.34375,2.15625,0,3
00111010,00110111,-0.28125,2.1875,0,3
00111011,00110110,-0.3125,2.15625,0,3
00111011,00110111,-0.28125,2.15625,0,3
0011110,0011001,-0.4375,2.125,0,3
0011111,0011000,-0.5,2.0625,0,3
0011111,0011001,-0.4375,2.0625,0,3
00111100,00110001,-0.46875,2.125,0,3
00111101,00110000,-0.5,2.09375,0,3
00111101,00110001,-0.46875,2.09375,0,3
00111100,00110011,-0.40625,2.125,0,3
00111101,00110010,-0.4375,2.09375,0,3
00111101,00110011,-0.40625,2.09375,0,3
00111110,00110001,-0.46875,2.0625,0,3
00111111,00110000,-0.5,2.03125,0,3
00111111,00110001,-0.46875,2.03125,0,3
00111110,00110011,-0.40625,2.0625,0,3
